Incident ID,Incident Date,Incident Month,Incident Year,State,City Or County,Direction,COORDINATES,Latitude and Longitude,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,FIPS,State_abbrev,Population per State,Shootings Per State,Shootings per 100k Citizens
2137464,2021-10-09T00:00:00Z,10,2021,COLORADO,DENVER,"Denver, Colorado, USA","[{""place_id"":285631029,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1411339,""lat"":""39.7392364"",""lon"":""-104.984862"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.6926691729816085,""addresstype"":""city"",""name"":""Denver"",""display_name"":""Denver, Colorado, United States"",""boundingbox"":[""39.6143008"",""39.9142087"",""-105.1098845"",""-104.5996997""]}]","39.7392364,-104.984862",7300 block of E 22nd Ave,1,3,0,0,0,8000,CO,5773714,58,1.0045527021255296
2040265,2021-06-20T00:00:00Z,6,2021,COLORADO,AURORA,"Aurora, Colorado, USA","[{""place_id"":388590561,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":112875,""lat"":""39.7405111"",""lon"":""-104.830994"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5598776946774839,""addresstype"":""city"",""name"":""Aurora"",""display_name"":""Aurora, Adams County, Colorado, United States"",""boundingbox"":[""39.5509989"",""39.8269650"",""-104.8865378"",""-104.4889060""]}]","39.7405111,-104.830994",12455 E Mississippi Ave,1,4,0,0,0,8000,CO,5773714,58,1.0045527021255296
2773914,2023-12-06T00:00:00Z,12,2023,COLORADO,PEYTON,"Peyton, Colorado, USA",,,21885 Akawi Way,3,1,1,0,0,8000,CO,5773714,58,1.0045527021255296
2263608,2022-03-25T00:00:00Z,3,2022,COLORADO,COLORADO SPRINGS,"Colorado Springs, Colorado, USA",,,820 Citadel Dr E,2,2,0,0,0,8000,CO,5773714,58,1.0045527021255296
2623809,2023-06-13T00:00:00Z,6,2023,COLORADO,DENVER,"Denver, Colorado, USA",,,2000 block of Market St,0,9,0,1,2,8000,CO,5773714,58,1.0045527021255296
2498792,2023-01-09T00:00:00Z,1,2023,COLORADO,DENVER,"Denver, Colorado, USA",,,18th St and Blake St,0,4,0,0,0,8000,CO,5773714,58,1.0045527021255296
2349545,2022-07-04T00:00:00Z,7,2022,COLORADO,DENVER,"Denver, Colorado, USA",,,2100 block of W Pacific Pl,1,3,0,0,0,8000,CO,5773714,58,1.0045527021255296
2769379,2023-12-02T00:00:00Z,12,2023,COLORADO,AURORA,"Aurora, Colorado, USA",,,1300 block of Joliet St,0,4,0,0,1,8000,CO,5773714,58,1.0045527021255296
1419305,2019-06-11T00:00:00Z,6,2019,COLORADO,AURORA,"Aurora, Colorado, USA","[{""place_id"":388590561,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":112875,""lat"":""39.7405111"",""lon"":""-104.830994"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5598776946774839,""addresstype"":""city"",""name"":""Aurora"",""display_name"":""Aurora, Adams County, Colorado, United States"",""boundingbox"":[""39.5509989"",""39.8269650"",""-104.8865378"",""-104.4889060""]}]","39.7405111,-104.830994",12500 block of E Kansas Pl,0,4,0,0,0,8000,CO,5773714,58,1.0045527021255296
2315190,2022-05-28T00:00:00Z,5,2022,COLORADO,COLORADO SPRINGS,"Colorado Springs, Colorado, USA",,,3800 block of E Pikes Pike Ave,1,3,0,0,0,8000,CO,5773714,58,1.0045527021255296
2198521,2021-12-27T00:00:00Z,12,2021,COLORADO,DENVER,"Denver, Colorado, USA","[{""place_id"":285631029,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1411339,""lat"":""39.7392364"",""lon"":""-104.984862"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.6926691729816085,""addresstype"":""city"",""name"":""Denver"",""display_name"":""Denver, Colorado, United States"",""boundingbox"":[""39.6143008"",""39.9142087"",""-105.1098845"",""-104.5996997""]}]","39.7392364,-104.984862",56 Broadway,5,2,1,0,0,8000,CO,5773714,58,1.0045527021255296
1751949,2020-08-01T00:00:00Z,8,2020,COLORADO,DENVER,"Denver, Colorado, USA",,,3000 block of W Virginia Ave,1,4,0,0,0,8000,CO,5773714,58,1.0045527021255296
1933975,2021-02-20T00:00:00Z,2,2021,COLORADO,GRAND JUNCTION,"Grand Junction, Colorado, USA","[{""place_id"":286305256,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":253664,""lat"":""39.0672568"",""lon"":""-108.56448"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5468727669262846,""addresstype"":""city"",""name"":""Grand Junction"",""display_name"":""Grand Junction, Mesa County, Colorado, United States"",""boundingbox"":[""39.0186280"",""39.1527400"",""-108.6757240"",""-108.4637180""]}]","39.0672568,-108.56448",1000 block of Teller Ave,1,3,0,0,1,8000,CO,5773714,58,1.0045527021255296
2269059,2022-04-02T00:00:00Z,4,2022,COLORADO,COLORADO SPRINGS,"Colorado Springs, Colorado, USA",,,2400 block of Barkman Dr,0,4,0,0,1,8000,CO,5773714,58,1.0045527021255296
2250540,2022-03-09T00:00:00Z,3,2022,COLORADO,AURORA,"Aurora, Colorado, USA",,,3300 N Ouray St,1,3,0,1,4,8000,CO,5773714,58,1.0045527021255296
2097494,2021-08-22T00:00:00Z,8,2021,COLORADO,DENVER,"Denver, Colorado, USA","[{""place_id"":285631029,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1411339,""lat"":""39.7392364"",""lon"":""-104.984862"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.6926691729816085,""addresstype"":""city"",""name"":""Denver"",""display_name"":""Denver, Colorado, United States"",""boundingbox"":[""39.6143008"",""39.9142087"",""-105.1098845"",""-104.5996997""]}]","39.7392364,-104.984862",19th St and Blake St,1,5,0,0,0,8000,CO,5773714,58,1.0045527021255296
2399670,2022-08-28T00:00:00Z,8,2022,COLORADO,DENVER,"Denver, Colorado, USA",,,2731 42nd Ave,1,3,0,0,0,8000,CO,5773714,58,1.0045527021255296
1546983,2019-11-11T00:00:00Z,11,2019,COLORADO,AURORA,"Aurora, Colorado, USA","[{""place_id"":388590561,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":112875,""lat"":""39.7405111"",""lon"":""-104.830994"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5598776946774839,""addresstype"":""city"",""name"":""Aurora"",""display_name"":""Aurora, Adams County, Colorado, United States"",""boundingbox"":[""39.5509989"",""39.8269650"",""-104.8865378"",""-104.4889060""]}]","39.7405111,-104.830994",384 S Ironton St,0,6,0,0,1,8000,CO,5773714,58,1.0045527021255296
1999125,2021-05-09T00:00:00Z,5,2021,COLORADO,COLORADO SPRINGS,"Colorado Springs, Colorado, USA","[{""place_id"":287398883,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":113141,""lat"":""38.8339578"",""lon"":""-104.825348"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6307768148585937,""addresstype"":""city"",""name"":""Colorado Springs"",""display_name"":""Colorado Springs, El Paso County, Colorado, United States"",""boundingbox"":[""38.7154517"",""39.0351247"",""-104.9170862"",""-104.5999135""]},{""place_id"":383451190,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":33157978,""lat"":""38.7990272"",""lon"":""-104.7983254546707"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.18667666666666663,""addresstype"":""city"",""name"":""Colorado Springs"",""display_name"":""Colorado Springs, El Paso County, Colorado, United States"",""boundingbox"":[""38.7982950"",""38.8003380"",""-104.7997220"",""-104.7974891""]}]","38.8339578,-104.825348",2828 Preakness Way,6,0,1,0,0,8000,CO,5773714,58,1.0045527021255296
2692512,2023-08-27T00:00:00Z,8,2023,COLORADO,PUEBLO,"Pueblo, Colorado, USA",,,1200 block of Berwind Ave,1,3,0,0,0,8000,CO,5773714,58,1.0045527021255296
1746417,2020-07-26T00:00:00Z,7,2020,COLORADO,COMMERCE CITY,"Commerce City, Colorado, USA",,,6300 block of Ivanhoe St,1,3,0,0,0,8000,CO,5773714,58,1.0045527021255296
1746430,2020-07-25T00:00:00Z,7,2020,COLORADO,DENVER,"Denver, Colorado, USA",,,East 33rd Ave and Hudson St,2,3,0,0,0,8000,CO,5773714,58,1.0045527021255296
2594759,2023-05-10T00:00:00Z,5,2023,COLORADO,DENVER,"Denver, Colorado, USA",,,9600 E Girard Ave,1,4,0,1,2,8000,CO,5773714,58,1.0045527021255296
2130634,2021-10-02T00:00:00Z,10,2021,COLORADO,AURORA,"Aurora, Colorado, USA","[{""place_id"":388590561,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":112875,""lat"":""39.7405111"",""lon"":""-104.830994"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5598776946774839,""addresstype"":""city"",""name"":""Aurora"",""display_name"":""Aurora, Adams County, Colorado, United States"",""boundingbox"":[""39.5509989"",""39.8269650"",""-104.8865378"",""-104.4889060""]}]","39.7405111,-104.830994",12230 E Colfax Ave,1,3,0,0,2,8000,CO,5773714,58,1.0045527021255296
1631831,2020-02-29T00:00:00Z,2,2020,COLORADO,BRIGHTON,"Brighton, Colorado, USA",,,Starr Ln and County Rd 2,0,5,0,0,3,8000,CO,5773714,58,1.0045527021255296
1759873,2020-08-09T00:00:00Z,8,2020,COLORADO,DENVER,"Denver, Colorado, USA",,,1400 block of W Byers Pl,0,9,0,0,0,8000,CO,5773714,58,1.0045527021255296
2760730,2023-11-20T00:00:00Z,11,2023,COLORADO,WESTCLIFFE,"Westcliffe, Colorado, USA",,,173 Rocky Ridge Rd,3,1,0,0,1,8000,CO,5773714,58,1.0045527021255296
1389220,2019-05-07T00:00:00Z,5,2019,COLORADO,LITTLETON (HIGHLANDS RANCH),"Littleton (Highlands Ranch), Colorado, USA",[],,8773 S Ridgeline Blvd,1,8,0,0,2,8000,CO,5773714,58,1.0045527021255296
1766380,2020-08-16T00:00:00Z,8,2020,COLORADO,DENVER,"Denver, Colorado, USA",,,W Alameda Ave and S Federal Blvd,2,4,0,0,0,8000,CO,5773714,58,1.0045527021255296
2729845,2023-10-14T00:00:00Z,10,2023,COLORADO,DENVER,"Denver, Colorado, USA",,,12445 E 39th Ave,3,3,0,0,0,8000,CO,5773714,58,1.0045527021255296
2747734,2023-11-05T00:00:00Z,11,2023,COLORADO,DENVER,"Denver, Colorado, USA",,,5514 E 33rd Ave,2,3,0,2,2,8000,CO,5773714,58,1.0045527021255296
2564105,2023-04-03T00:00:00Z,4,2023,COLORADO,PUEBLO,"Pueblo, Colorado, USA",,,1000 block of E 11th St,1,3,0,0,0,8000,CO,5773714,58,1.0045527021255296
2518281,2023-02-05T00:00:00Z,2,2023,COLORADO,PEYTON,"Peyton, Colorado, USA",,,12252 Point Reyes Dr,2,3,0,0,0,8000,CO,5773714,58,1.0045527021255296
1717828,2020-06-26T00:00:00Z,6,2020,COLORADO,AURORA,"Aurora, Colorado, USA",,,698 Peoria St,0,5,0,0,0,8000,CO,5773714,58,1.0045527021255296
2176653,2021-11-28T00:00:00Z,11,2021,COLORADO,AURORA,"Aurora, Colorado, USA","[{""place_id"":388590561,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":112875,""lat"":""39.7405111"",""lon"":""-104.830994"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5598776946774839,""addresstype"":""city"",""name"":""Aurora"",""display_name"":""Aurora, Adams County, Colorado, United States"",""boundingbox"":[""39.5509989"",""39.8269650"",""-104.8865378"",""-104.4889060""]}]","39.7405111,-104.830994",1500 block of Dayton St,0,5,0,0,0,8000,CO,5773714,58,1.0045527021255296
2155517,2021-10-31T00:00:00Z,10,2021,COLORADO,LITTLETON (LAKEWOOD),"Littleton (Lakewood), Colorado, USA",[],,6200 block of Alameda Ave,2,2,0,0,0,8000,CO,5773714,58,1.0045527021255296
1520499,2019-10-06T00:00:00Z,10,2019,COLORADO,DENVER,"Denver, Colorado, USA","[{""place_id"":285631029,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1411339,""lat"":""39.7392364"",""lon"":""-104.984862"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.6926691729816085,""addresstype"":""city"",""name"":""Denver"",""display_name"":""Denver, Colorado, United States"",""boundingbox"":[""39.6143008"",""39.9142087"",""-105.1098845"",""-104.5996997""]}]","39.7392364,-104.984862",7100 block of Ruth Way,0,4,0,0,0,8000,CO,5773714,58,1.0045527021255296
2737647,2023-10-23T00:00:00Z,10,2023,COLORADO,DURANGO,"Durango, Colorado, USA",,,149 S Camino del Rio,1,3,0,0,3,8000,CO,5773714,58,1.0045527021255296
2463465,2022-11-19T00:00:00Z,11,2022,COLORADO,COLORADO SPRINGS,"Colorado Springs, Colorado, USA",,,3430 N Academy Blvd,5,19,0,0,1,8000,CO,5773714,58,1.0045527021255296
1958652,2021-03-22T00:00:00Z,3,2021,COLORADO,BOULDER,"Boulder, Colorado, USA","[{""place_id"":398737524,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":112298,""lat"":""40.0149856"",""lon"":""-105.270545"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.610695038739394,""addresstype"":""city"",""name"":""Boulder"",""display_name"":""Boulder, Boulder County, Colorado, United States"",""boundingbox"":[""39.9569362"",""40.0944658"",""-105.3014509"",""-105.1780988""]},{""place_id"":285835227,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1411337,""lat"":""40.102555"",""lon"":""-105.3632079"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.5459556757386225,""addresstype"":""county"",""name"":""Boulder County"",""display_name"":""Boulder County, Colorado, United States"",""boundingbox"":[""39.9128860"",""40.2629700"",""-105.6943620"",""-105.0527970""]}]","40.0149856,-105.270545",3600 Table Mesa Dr,10,0,0,1,1,8000,CO,5773714,58,1.0045527021255296
2790081,2023-12-30T00:00:00Z,12,2023,COLORADO,DENVER,"Denver, Colorado, USA",,,4888 W Colfax Ave,2,2,0,0,0,8000,CO,5773714,58,1.0045527021255296
2143889,2021-10-17T00:00:00Z,10,2021,COLORADO,COLORADO SPRINGS,"Colorado Springs, Colorado, USA","[{""place_id"":287398883,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":113141,""lat"":""38.8339578"",""lon"":""-104.825348"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6307768148585937,""addresstype"":""city"",""name"":""Colorado Springs"",""display_name"":""Colorado Springs, El Paso County, Colorado, United States"",""boundingbox"":[""38.7154517"",""39.0351247"",""-104.9170862"",""-104.5999135""]},{""place_id"":383451190,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":33157978,""lat"":""38.7990272"",""lon"":""-104.7983254546707"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.18667666666666663,""addresstype"":""city"",""name"":""Colorado Springs"",""display_name"":""Colorado Springs, El Paso County, Colorado, United States"",""boundingbox"":[""38.7982950"",""38.8003380"",""-104.7997220"",""-104.7974891""]}]","38.8339578,-104.825348",1865 N Academy Blvd,0,5,0,0,0,8000,CO,5773714,58,1.0045527021255296
1697541,2020-06-05T00:00:00Z,6,2020,COLORADO,DENVER,"Denver, Colorado, USA",,,4900 block of Wheeling St,0,4,0,0,1,8000,CO,5773714,58,1.0045527021255296
2207406,2022-01-09T00:00:00Z,1,2022,COLORADO,COLORADO SPRINGS,"Colorado Springs, Colorado, USA",,,1960 Chelton Rd,2,3,0,0,2,8000,CO,5773714,58,1.0045527021255296
2450360,2022-11-01T00:00:00Z,11,2022,COLORADO,DENVER,"Denver, Colorado, USA",,,1400 block of Verbena St,1,5,0,0,1,8000,CO,5773714,58,1.0045527021255296
2448366,2022-10-30T00:00:00Z,10,2022,COLORADO,AURORA,"Aurora, Colorado, USA",,,900 block of N Geneva St,4,0,0,0,1,8000,CO,5773714,58,1.0045527021255296
2786444,2023-12-24T00:00:00Z,12,2023,COLORADO,COLORADO SPRINGS,"Colorado Springs, Colorado, USA",,,750 Citadel Dr E,1,3,0,0,1,8000,CO,5773714,58,1.0045527021255296
1786829,2020-09-06T00:00:00Z,9,2020,COLORADO,COMMERCE CITY,"Commerce City, Colorado, USA",,,6700 block of Birch St,0,4,0,0,0,8000,CO,5773714,58,1.0045527021255296
2708514,2023-09-16T00:00:00Z,9,2023,COLORADO,DENVER,"Denver, Colorado, USA",,,1946 Market St,0,5,0,0,1,8000,CO,5773714,58,1.0045527021255296
2167297,2021-11-15T00:00:00Z,11,2021,COLORADO,AURORA,"Aurora, Colorado, USA","[{""place_id"":388590561,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":112875,""lat"":""39.7405111"",""lon"":""-104.830994"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5598776946774839,""addresstype"":""city"",""name"":""Aurora"",""display_name"":""Aurora, Adams County, Colorado, United States"",""boundingbox"":[""39.5509989"",""39.8269650"",""-104.8865378"",""-104.4889060""]}]","39.7405111,-104.830994",1200 Nome St,0,6,0,0,4,8000,CO,5773714,58,1.0045527021255296
1343274,2019-03-10T00:00:00Z,3,2019,COLORADO,DENVER,"Denver, Colorado, USA","[{""place_id"":285631029,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1411339,""lat"":""39.7392364"",""lon"":""-104.984862"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.6926691729816085,""addresstype"":""city"",""name"":""Denver"",""display_name"":""Denver, Colorado, United States"",""boundingbox"":[""39.6143008"",""39.9142087"",""-105.1098845"",""-104.5996997""]}]","39.7392364,-104.984862",15th St and Market St,1,4,0,0,1,8000,CO,5773714,58,1.0045527021255296
1772934,2020-08-23T00:00:00Z,8,2020,COLORADO,PUEBLO,"Pueblo, Colorado, USA",,,2000 block of Longhorn Point,0,6,0,0,2,8000,CO,5773714,58,1.0045527021255296
2438121,2022-10-15T00:00:00Z,10,2022,COLORADO,DENVER,"Denver, Colorado, USA",,,900 Dakin St,1,7,0,0,0,8000,CO,5773714,58,1.0045527021255296
2531078,2023-02-21T00:00:00Z,2,2023,COLORADO,COLORADO SPRINGS,"Colorado Springs, Colorado, USA",,,3945 Palmer Park Blvd,0,5,0,0,0,8000,CO,5773714,58,1.0045527021255296
2201677,2022-01-01T00:00:00Z,1,2022,COLORADO,DENVER,"Denver, Colorado, USA",,,1919 Blake St,2,2,0,0,1,8000,CO,5773714,58,1.0045527021255296
